epoch,train_loss,val_loss
281,0.0020680181041825563,0.19636663794517517
282,0.002102421480230987,0.20088733732700348
283,0.0017842789529822767,0.2043236792087555
284,0.0020697256841231138,0.20744244754314423
285,0.002530892437789589,0.2120303213596344
286,0.0013368006329983473,0.2149018943309784
287,0.003452722041402012,0.2156604379415512
288,0.002550990611780435,0.21734678745269775
289,0.0017052827024599537,0.2210693061351776
290,0.002292353368829936,0.2273522913455963
291,0.0015165037475526333,0.23119325935840607
292,0.0016582898097112775,0.2336059957742691
293,0.0024585136852692813,0.22920352220535278
294,0.0012945412599947304,0.2227429747581482
295,0.001552940288092941,0.22066396474838257
296,0.001923435105709359,0.2184160351753235
297,0.0012750928872264922,0.2200910747051239
298,0.0016630290483590215,0.2205687165260315
299,0.0014355934399645776,0.21990108489990234
300,0.004961801925674081,0.224823996424675
301,0.002132181922206655,0.24910973012447357
302,0.001987491443287581,0.2660909593105316
303,0.006903022644110024,0.251703143119812
304,0.0021737598872277886,0.26603662967681885
305,0.002040577383013442,0.2680956721305847
306,0.0020659192523453385,0.26250800490379333
307,0.0021229509584372863,0.25427842140197754
308,0.0019034862925764173,0.24474765360355377
309,0.0015029218920972198,0.2365466207265854
310,0.001756549027049914,0.23110532760620117
311,0.001579317933646962,0.2275516241788864
312,0.002971915091620758,0.2265796810388565
313,0.0015002289146650583,0.22512848675251007
314,0.0014633381651947275,0.22249583899974823
315,0.002329918701434508,0.2206510603427887
316,0.001561387296533212,0.22076094150543213
317,0.00174365533166565,0.22242841124534607
318,0.001976810599444434,0.2203662246465683
319,0.0015459710848517716,0.21774975955486298
320,0.0009602125210221857,0.21533384919166565
321,0.0017221019079443067,0.2125253528356552
322,0.0015307507128454745,0.21138893067836761
323,0.0011463474220363423,0.21286626160144806
324,0.001206908345920965,0.21346114575862885
325,0.0027936682454310358,0.22170618176460266
326,0.0009752358600962907,0.2332715392112732
327,0.0018887974001700059,0.2363138049840927
328,0.0014741179475095123,0.2316877394914627
329,0.001349420184851624,0.2260352224111557
330,0.0011471577745396644,0.2213047593832016
331,0.003161026950692758,0.22511687874794006
332,0.0015900318830972537,0.22279734909534454
333,0.0025145666586467996,0.22014647722244263
334,0.0013122465752530843,0.22054721415042877
335,0.0012276362831471488,0.22538329660892487
336,0.0018414522055536509,0.23222656548023224
337,0.0028349640779197216,0.22980330884456635
338,0.0014702188491355628,0.2255086898803711
339,0.001965971474419348,0.22702887654304504
340,0.0015884535387158394,0.22833524644374847
341,0.0011263027408858761,0.22372262179851532
342,0.001371794642182067,0.21904891729354858
343,0.0033180034370161593,0.2177753895521164
344,0.00480267230886966,0.2211020141839981
345,0.0011827385023934767,0.2452000230550766
346,0.0012634493177756667,0.2714027464389801
347,0.002242684015072882,0.2718784511089325
348,0.0016222568810917437,0.26169735193252563
349,0.0011438206129241735,0.2517285645008087
350,0.0010992428724421188,0.24505168199539185
351,0.0016079427587101236,0.24034926295280457
352,0.0014270858955569565,0.23864933848381042
353,0.0012115781428292394,0.23678064346313477
354,0.0029334474238567054,0.2450675517320633
355,0.001335655731963925,0.24594956636428833
356,0.0015524126356467605,0.2415415346622467
357,0.002175013243686408,0.232852965593338
358,0.0013382345205172896,0.22535021603107452
359,0.0013129189610481262,0.21124601364135742
360,0.0008875050552887842,0.2024698704481125
361,0.0009419051930308342,0.19885998964309692
362,0.0010234258515993133,0.19769026339054108
363,0.0014175587421050295,0.19591325521469116
364,0.0010509398125577718,0.19436636567115784
365,0.0008477026713080704,0.19364814460277557
366,0.0010898986365646124,0.1935042291879654
367,0.0012124003987992182,0.19461652636528015
368,0.0011498123640194535,0.19689036905765533
369,0.0012819865660276264,0.20252180099487305
370,0.0012878417619504035,0.20543327927589417
371,0.0007880864577600732,0.2077464759349823
372,0.000823599380964879,0.2095961719751358
373,0.0009111417894018814,0.21171553432941437
374,0.0007721115980530158,0.21380411088466644
375,0.0013801900058751926,0.2148531973361969
376,0.0011969934275839478,0.21278314292430878
377,0.0012062333698850125,0.21181155741214752
378,0.0016831026587169617,0.21232175827026367
379,0.0026576442905934528,0.21159693598747253
380,0.0008938358078012243,0.2156994640827179
381,0.0009863761224551126,0.21772035956382751
382,0.0014954088110243902,0.21744003891944885
383,0.001319035785854794,0.222341850399971
384,0.0007606815197505057,0.22571958601474762
385,0.0010597591317491606,0.2287571132183075
386,0.0010909833072219044,0.22918158769607544
387,0.0014876453496981412,0.22569525241851807
388,0.0007555407064501196,0.22158819437026978
389,0.0008739184122532606,0.2196166068315506
390,0.0015976469439920038,0.2185221016407013
391,0.0010123571701114997,0.22070515155792236
392,0.001028411730658263,0.22484323382377625
393,0.0009708619327284396,0.2278309315443039
394,0.0009684698306955397,0.22952185571193695
395,0.0008580096910009161,0.23092958331108093
396,0.0008444095001323149,0.23134392499923706
397,0.0008632886601844802,0.23128513991832733
398,0.0007509107963414863,0.23009327054023743
399,0.0009104211058001965,0.22947657108306885
400,0.0008376405021408573,0.22845208644866943
401,0.0007208792958408594,0.22765599191188812
402,0.0007567141292383894,0.22695313394069672
403,0.0007753267273074016,0.22628173232078552
404,0.0006937849102541804,0.2254437506198883
405,0.0008785775571595877,0.224699467420578
406,0.0007447436219081283,0.2241566777229309
407,0.0008343563386006281,0.2231244146823883
408,0.0007144814735511318,0.22224090993404388
409,0.0008442217367701232,0.22203713655471802
410,0.0026743679991341196,0.23170137405395508
411,0.0006321403197944164,0.2395959347486496
412,0.0017918821249622852,0.2435159981250763
413,0.0015883659361861646,0.2400946021080017
414,0.0007247168687172234,0.22741135954856873
415,0.000727641730918549,0.2192506641149521
416,0.0008797777118161321,0.21703624725341797
417,0.0008841673552524298,0.21469008922576904
418,0.0006448546919273213,0.21324995160102844
419,0.0008496653754264116,0.21374768018722534
420,0.0008491796324960887,0.2126261293888092
421,0.0010806025966303423,0.21242937445640564
422,0.0008620431908639148,0.21315909922122955
423,0.0015320533711928874,0.21860311925411224
424,0.00087145839643199,0.23054850101470947
425,0.000751482555642724,0.2366439402103424
426,0.0008109624177450314,0.2384120374917984
427,0.0006180513737490401,0.23848848044872284
428,0.0005256404256215319,0.2385578751564026
429,0.000885493733221665,0.23571711778640747
430,0.0016028348909458145,0.21018698811531067
431,0.0007760114240227267,0.1928900182247162
432,0.001040372866555117,0.18093951046466827
433,0.0008650842064525932,0.17751246690750122
434,0.0012892438535345718,0.17980052530765533
435,0.0011838966747745872,0.18437258899211884
436,0.000643573293928057,0.19080573320388794
437,0.0006862244117655791,0.20009012520313263
438,0.0006130258407210931,0.20744964480400085
439,0.0012076010389137082,0.20214872062206268
440,0.0005599338182946667,0.20016707479953766
441,0.0007049887790344656,0.20018433034420013
442,0.0011946969534619711,0.209006205201149
443,0.0006194139568833634,0.21631738543510437
444,0.0007751968514639884,0.2208108752965927
445,0.0006952337716938928,0.22357681393623352
446,0.0006440292490879074,0.22524194419384003
447,0.0007994928018888459,0.22559989988803864
448,0.0007857300370233133,0.2223995178937912
449,0.0008286556621897034,0.21823963522911072
450,0.0006766370497643948,0.21494939923286438
451,0.0006262025781325065,0.21278662979602814
452,0.0006080296006985009,0.21064519882202148
453,0.0008501934644300491,0.20912979543209076
454,0.0006397524630301632,0.20726332068443298
455,0.0005723584035877138,0.20694424211978912
456,0.000659980287309736,0.2076784074306488
457,0.0005751394346589223,0.20840021967887878
458,0.0005965474265394732,0.20949837565422058
459,0.0006382893843692727,0.2116778939962387
460,0.0005802753075840883,0.213278129696846
461,0.0005570704161073081,0.21552197635173798
462,0.000716485534212552,0.21922385692596436
463,0.0005887538136448711,0.22177286446094513
464,0.000764281940064393,0.22427865862846375
465,0.000817844396806322,0.22705495357513428
466,0.002783956049825065,0.21782103180885315
467,0.0008882274632924236,0.23085886240005493
468,0.001972952639334835,0.2537499666213989
469,0.0007799793092999607,0.25502750277519226
470,0.0024790636671241373,0.24034427106380463
471,0.0012776547227986157,0.24997127056121826
472,0.0008965112428995781,0.2699680030345917
473,0.000759437883971259,0.27593210339546204
474,0.0033862855489132926,0.25337472558021545
475,0.0005170813965378329,0.2616458535194397
476,0.0016424333007307723,0.28025496006011963
477,0.001780092396074906,0.3016735911369324
478,0.009409848113136832,0.2632918357849121
479,0.0023775726003805175,0.303349107503891
480,0.005003011669032276,0.2771359086036682
481,0.0022021674521965906,0.18926844000816345
482,0.0007402298942906782,0.14215786755084991
483,0.001755597819283139,0.13194550573825836
484,0.0023174718662630767,0.13592351973056793
485,0.0005632575557683595,0.15783357620239258
486,0.003997700652689673,0.21669933199882507
487,0.0005782930311397649,0.2516327500343323
488,0.0006247716883081011,0.2692689001560211
489,0.004424211096193176,0.2459595650434494
490,0.0011153456871397793,0.20241600275039673
491,0.0005052220803918317,0.18971987068653107
492,0.0009652709704823792,0.1936669498682022
493,0.020230326626915485,0.1940087229013443
494,0.0006345338115352206,0.2474248707294464
495,0.005724122587707825,0.20258928835391998
496,0.000611569412285462,0.16885100305080414
497,0.0012436697506927885,0.17571192979812622
498,0.0007829691166989505,0.1767684519290924
499,0.001936742351972498,0.1745174527168274
500,0.0016673060090397485,0.18552269041538239
